Attr_id;Chapter_id;Chapter_name;Table_id;Table_name;Description
667;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Numbers,Semi Medium Agricultural Land Holders 2-4 Hectares St
668;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Numbers,Semi Medium Agricultural Land Holders 2-4 Hectares St
669;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Institution,Numbers,Semi Medium Agricultural Land Holders 2-4 Hectares St
670;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Total,Numbers,Semi Medium Agricultural Land Holders 2-4 Hectares St
671;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Area,Semi Medium Agricultural Land Holders 2-4 Hectares St
672;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Area,Semi Medium Agricultural Land Holders 2-4 Hectares St
673;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Institutions,Area,Semi Medium Agricultural Land Holders 2-4 Hectares St
674;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Total,Area,Semi Medium Agricultural Land Holders 2-4 Hectares St
675;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Numbers,Semi Medium Agricultural Land Holders 2-4 Hectares Others
676;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Numbers,Semi Medium Agricultural Land Holders 2-4 Hectares Others
677;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Institution,Numbers,Semi Medium Agricultural Land Holders 2-4 Hectares Others
678;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Total,Numbers,Semi Medium Agricultural Land Holders 2-4 Hectares Others
679;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Area,Semi Medium Agricultural Land Holders 2-4 Hectares Others
680;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Area,Semi Medium Agricultural Land Holders 2-4 Hectares Others
681;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Institutions,Area,Semi Medium Agricultural Land Holders 2-4 Hectares Others
682;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Total,Area,Semi Medium Agricultural Land Holders 2-4 Hectares Others
683;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Numbers,Semi Medium Agricultural Land Holders 2-4 Hectares Others
684;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Numbers,Semi Medium Agricultural Land Holders 2-4 Hectares Others
685;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Institution,Numbers,Semi Medium Agricultural Land Holders 2-4 Hectares Others
686;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Total,Numbers,Semi Medium Agricultural Land Holders 2-4 Hectares Others
687;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Area,Semi Medium Agricultural Land Holders 2-4 Hectares Others
688;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Area,Semi Medium Agricultural Land Holders 2-4 Hectares Others
689;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Institutions,Area,Semi Medium Agricultural Land Holders 2-4 Hectares Others
690;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Total,Area,Semi Medium Agricultural Land Holders 2-4 Hectares Others
691;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;% of semi medium land holders to total land holders,Semi Medium Agricultural Land Holders 2-4 Hectares Others
692;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Numbers,Medium Agricultural Land Holders 4-10 Hectares Sc
693;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Numbers,Medium Agricultural Land Holders 4-10 Hectares Sc
694;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Institution,Numbers,Medium Agricultural Land Holders 4-10 Hectares Sc
695;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Total,Numbers,Medium Agricultural Land Holders 4-10 Hectares Sc
696;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Area,Medium Agricultural Land Holders 4-10 Hectares Sc
697;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Area,Medium Agricultural Land Holders 4-10 Hectares Sc
698;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Institutions,Area,Medium Agricultural Land Holders 4-10 Hectares Sc
699;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Total,Area,Medium Agricultural Land Holders 4-10 Hectares Sc
700;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Numbers,Medium Agricultural Land Holders 4-10 Hectares St
701;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Numbers,Medium Agricultural Land Holders 4-10 Hectares St
702;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Institution,Numbers,Medium Agricultural Land Holders 4-10 Hectares St
703;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Total,Numbers,Medium Agricultural Land Holders 4-10 Hectares St
704;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Area,Medium Agricultural Land Holders 4-10 Hectares St
705;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Area,Medium Agricultural Land Holders 4-10 Hectares St
706;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Institutions,Area,Medium Agricultural Land Holders 4-10 Hectares St
707;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Total,Area,Medium Agricultural Land Holders 4-10 Hectares St
708;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Numbers,Medium Agricultural Land Holders 4-10 Hectares Others
709;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Numbers,Medium Agricultural Land Holders 4-10 Hectares Others
710;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Institution,Numbers,Medium Agricultural Land Holders 4-10 Hectares Others
711;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Total,Numbers,Medium Agricultural Land Holders 4-10 Hectares Others
712;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Area,Medium Agricultural Land Holders 4-10 Hectares Others
713;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Area,Medium Agricultural Land Holders 4-10 Hectares Others
714;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Institutions,Area,Medium Agricultural Land Holders 4-10 Hectares Others
715;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Total,Area,Medium Agricultural Land Holders 4-10 Hectares Others
716;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Numbers,Medium Agricultural Land Holders 4-10 Hectares Total
717;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Numbers,Medium Agricultural Land Holders 4-10 Hectares Total
718;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Institution,Numbers,Medium Agricultural Land Holders 4-10 Hectares Total
719;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Total,Numbers,Medium Agricultural Land Holders 4-10 Hectares Total
720;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Area,Medium Agricultural Land Holders 4-10 Hectares Total
721;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Area,Medium Agricultural Land Holders 4-10 Hectares Total
722;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Institutions,Area,Medium Agricultural Land Holders 4-10 Hectares Total
723;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Total,Area,Medium Agricultural Land Holders 4-10 Hectares Total
724;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;% of medium land holders to total land holders,Medium Agricultural Land Holders 4-10 Hectares Total
725;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Numbers,Large Agricultural Land Holders More than 10 Hectare
726;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Numbers,Large Agricultural Land Holders More than 10 Hectare
727;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Institution,Numbers,Large Agricultural Land Holders More than 10 Hectare
728;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Total,Numbers,Large Agricultural Land Holders More than 10 Hectare
729;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Area,Large Agricultural Land Holders More than 10 Hectare
730;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Area,Large Agricultural Land Holders More than 10 Hectare
731;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Institutions,Area,Large Agricultural Land Holders More than 10 Hectare
732;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Total,Area,Large Agricultural Land Holders More than 10 Hectare
733;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Numbers,Large Agricultural Land Holders More than 10 Hectar
734;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Numbers,Large Agricultural Land Holders More than 10 Hectar
735;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Institution,Numbers,Large Agricultural Land Holders More than 10 Hectar
736;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Total,Numbers,Large Agricultural Land Holders More than 10 Hectar
737;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Area,Large Agricultural Land Holders More than 10 Hectar
738;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Area,Large Agricultural Land Holders More than 10 Hectar
739;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Institutions,Area,Large Agricultural Land Holders More than 10 Hectar
740;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Total,Area,Large Agricultural Land Holders More than 10 Hectar
741;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Numbers,Large Agricultural Land Holders More than 10 Hectares
742;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Numbers,Large Agricultural Land Holders More than 10 Hectares
743;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Institution,Numbers,Large Agricultural Land Holders More than 10 Hectares
744;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Total,Numbers,Large Agricultural Land Holders More than 10 Hectares
745;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Area,Large Agricultural Land Holders More than 10 Hectares
746;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Area,Large Agricultural Land Holders More than 10 Hectares
747;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Institutions,Area,Large Agricultural Land Holders More than 10 Hectares
748;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Total,Area,Large Agricultural Land Holders More than 10 Hectares
749;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Numbers,Large Agricultural Land Holders More than 10 Hectares
750;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Numbers,Large Agricultural Land Holders More than 10 Hectares
751;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Institution,Numbers,Large Agricultural Land Holders More than 10 Hectares
752;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Total,Numbers,Large Agricultural Land Holders More than 10 Hectares
753;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Area,Large Agricultural Land Holders More than 10 Hectares
754;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Area,Large Agricultural Land Holders More than 10 Hectares
755;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Institutions,Area,Large Agricultural Land Holders More than 10 Hectares
756;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Total,Area,Large Agricultural Land Holders More than 10 Hectares
757;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;% of large land holders to total land holders,Large Agricultural Land Holders More than 10 Hectares
758;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Numbers,Total Agricultural Land Holders Sc
759;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Numbers,Total Agricultural Land Holders Sc
